id,folder,strain_type,strain_magnitude,shear_g1,shear_g2,shear_g3,triaxial_ex,triaxial_ey,triaxial_ez,shear_planes,n_shear_planes,volume_A3,n_atoms,a_lat_x_A,a_lat_y_A,a_lat_z_A,alpha_deg,beta_deg,gamma_deg,bond_nn_A,E_total_cell_eV,E_per_atom_eV,strain_energy_density_eV_A3,E_xx,E_yy,E_zz,E_xy,E_yz,E_zx,F_xx,F_xy,F_xz,F_yx,F_yy,F_yz,F_zx,F_zy,F_zz,J_detF,volumetric_strain,deviatoric_strain_J2,E_principal_1,E_principal_2,E_principal_3,sigma_xx_GPa,sigma_yy_GPa,sigma_zz_GPa,sigma_xy_GPa,sigma_yz_GPa,sigma_zx_GPa,hydrostatic_stress_GPa,von_mises_stress_GPa,sigma_principal_1_GPa,sigma_principal_2_GPa,sigma_principal_3_GPa,scf_converged,ionic_converged,n_ionic_steps,n_elec_last,Eg_eV,VBM_eV,CBM_eV,E_fermi_eV,is_direct_bandgap,vbm_kpt_index,cbm_kpt_index,vbm_kx,vbm_ky,vbm_kz,cbm_kx,cbm_ky,cbm_kz,extract_status,functional
2606,vol_3D_ex_0.08_ey_-0.08_ez_0.02/1-GGA-PBE,triaxial,0.11489125293076058,0.0,0.0,0.0,0.08,-0.08,0.02,none,0,11.499028460816993,2,2.4498306659772426,2.6494432437707554,2.5303083272399833,56.397090755382145,64.25780354152114,59.34510570309672,1.5581912601163972,-17.77031648,-8.88515824,0.03625663957112076,0.08092721632232014,-0.07844924906103257,0.018172733077624903,-2.5651005437566004e-17,1.664021185831582e-17,9.010793579250183e-18,1.0778935163756391,-5.0849717623741e-17,5.0849717623741e-17,3.821115997107121e-18,0.9182055880236925,-3.821115997107121e-18,-3.6138126487808627e-17,3.6138126487808627e-17,1.018010543243659,1.0075533862730495,0.020650700338912475,0.006445798386300467,-0.07844924906103257,0.018172733077624903,0.08092721632232014,71.580097,-67.517783,5.542858,1e-05,3e-06,2.5e-05,3.201724,120.51347314423562,-67.51778300000082,5.542857999990656,71.58009700001017,True,True,1.0,11.0,2.133338,10.119638,12.252976,10.2325,False,0,158,0.0,0.0,0.0,0.4285714,-6.435568e-16,0.4285714,ok,GGA-PBE+HSE06
2608,vol_3D_ex_0.08_ey_-0.08_ez_0.04/1-GGA-PBE,triaxial,0.12000000000000001,0.0,0.0,0.0,0.08,-0.08,0.04,none,0,11.724499607107523,2,2.4764333708480835,2.674060853879358,2.5303083272399833,56.74687189870769,64.55420952660732,58.698918574684996,1.5686691780534865,-17.74877003,-8.874385015,0.038144555470631544,0.08092721632232014,-0.07844924906103257,0.03869245299573154,-2.5651005437566004e-17,-1.0408302348771619e-17,3.605930778633762e-17,1.0778935163756391,-5.0849717623741e-17,5.0849717623741e-17,3.821115997107121e-18,0.9182055880236925,-3.821115997107121e-18,1.6674864449332953e-17,-1.6674864449332953e-17,1.0379715342876523,1.0273093350235014,0.041170420257019114,0.006817801885349946,-0.07844924906103257,0.038692452995731555,0.08092721632232014,68.98254,-61.574343,25.707251000000003,1.1e-05,5e-06,9e-06,11.038482666666667,115.18664633517943,-61.5743430000012,25.70725099999842,68.98254000000279,True,True,1.0,11.0,1.9110359999999993,9.890544,11.80158,9.9669,False,0,158,0.0,0.0,0.0,0.4285714,-4.469238e-16,0.4285714,ok,GGA-PBE+HSE06
2610,vol_3D_ex_0.08_ey_-0.08_ez_0.06/1-GGA-PBE,triaxial,0.12806248474865697,0.0,0.0,0.0,0.08,-0.08,0.06,none,0,11.949970753398052,2,2.5032616496408244,2.698925359576011,2.5303083272399833,57.09230687814689,64.84603484645562,58.06165827539749,1.5792789974393777,-17.69958178,-8.84979089,0.04245446634894798,0.08092721632232014,-0.07844924906103257,0.05961061407729651,-2.5651005437566004e-17,-5.647261911400272e-18,3.129826734896628e-17,1.0778935163756391,-5.0849717623741e-17,5.0849717623741e-17,3.821115997107121e-18,0.9182055880236925,-3.821115997107121e-18,7.359593901633078e-18,-7.359593901633078e-18,1.0579325253316456,1.0470652837739534,0.06208858133858408,0.007485963509856287,-0.07844924906103258,0.059610614077296495,0.08092721632232014,66.034324,-56.424298,44.782281,-2.3e-05,-1.0000000000000002e-06,0.000503,18.130768999999997,113.336964553091,-56.42429800000431,44.78228098809486,66.03432401190946,True,True,1.0,11.0,1.6991150000000008,9.675319,11.374434,9.8426,False,0,158,0.0,0.0,0.0,0.4285714,-4.214979e-16,0.4285714,ok,GGA-PBE+HSE06
2612,vol_3D_ex_0.08_ey_-0.08_ez_0.08/1-GGA-PBE,triaxial,0.13856406460551018,0.0,0.0,0.0,0.08,-0.08,0.08,none,0,12.175441899688582,2,2.5303083272399833,2.7240300000000004,2.5303083272399833,57.433355395313036,65.13328920937393,57.433355395313036,1.5900180778335513,-17.62428094,-8.81214047,0.049052381693819286,0.08092721632232014,-0.07844924906103257,0.08092721632232014,-2.5651005437566004e-17,2.5651005437566004e-17,-1.0939850876595447e-33,1.0778935163756391,-5.0849717623741e-17,5.0849717623741e-17,3.821115997107121e-18,0.9182055880236925,-3.821115997107121e-18,-5.0849717623741e-17,5.0849717623741e-17,1.0778935163756391,1.0668212325244055,0.08340518358360771,0.008466952572697008,-0.07844924906103257,0.08092721632232014,0.08092721632232014,62.788889,-51.989959,62.788889,4.8e-05,2.5e-05,0.000515,24.529273,114.7788480035044,-51.9899590000255,62.788374000002314,62.78940400002322,True,True,1.0,11.0,1.4966339999999985,9.472981,10.969615,9.5156,False,0,169,0.0,0.0,0.0,0.4285714,-4.99994e-16,0.4285714,ok,GGA-PBE+HSE06
2614,vol_3D_ex_0.08_ey_0.02_ez_-0.02/1-GGA-PBE,triaxial,0.08485281374238571,0.0,0.0,0.0,0.08,0.02,-0.02,none,0,12.248965099565927,2,2.5227543995650867,2.6009766818375173,2.6494432437707554,57.425412194706844,60.32184420410963,62.25274360118351,1.5870144518068356,-17.95181754,-8.97590877,0.0203533823314354,0.08092721632232014,0.018172733077624903,-0.021671383268213218,-4.5799787356912305e-17,2.6956481391716695e-17,1.884330596519561e-17,1.0778935163756391,-5.0849717623741e-17,5.0849717623741e-17,-3.6138126487808627e-17,1.018010543243659,3.6138126487808627e-17,-1.7507585392408877e-17,1.7507585392408877e-17,0.9780885611556724,1.0732633897256396,0.07742856613173182,0.0026753585687713352,-0.021671383268213214,0.01817273307762492,0.08092721632232014,73.487965,18.08815,-10.664613,1.0000000000000002e-06,5e-06,1.8e-05,26.970500666666666,74.08615682506611,-10.664613000004708,18.08815000000084,73.4879650000039,True,True,1.0,11.0,3.6123200000000004,8.664373,12.276693,8.784,False,0,43,0.0,0.0,0.0,0.4285714,0.4285714,-2.90749e-17,ok,GGA-PBE+HSE06
2616,vol_3D_ex_0.08_ey_0.02_ez_-0.04/1-GGA-PBE,triaxial,0.09165151389911681,0.0,0.0,0.0,0.08,0.02,-0.04,none,0,11.998986219982948,2,2.4981737141985345,2.5771421856874723,2.6494432437707554,57.086217484582264,60.00004950798483,62.9137330074329,1.5772635818691259,-17.92064818,-8.96032409,0.023084464728840463,0.08092721632232014,0.018172733077624903,-0.040995779695944756,-4.5799787356912305e-17,2.5489156130920075e-17,2.031063122599223e-17,1.0778935163756391,-5.0849717623741e-17,5.0849717623741e-17,-3.6138126487808627e-17,1.018010543243659,3.6138126487808627e-17,-1.480942509829263e-17,1.480942509829263e-17,0.958127570111679,1.0513600552414428,0.058104169704000286,0.0037173758382024417,-0.040995779695944756,0.018172733077624896,0.08092721632232014,73.470711,14.711248000000001,-28.700878999999997,8.000000000000001e-06,9e-06,1.3e-05,19.827026666666665,88.81531699499382,-28.700879000003503,14.71124800000077,73.47071100000277,True,True,1.0,11.0,3.134589,9.135997,12.270586,9.3043,False,0,43,0.0,0.0,0.0,0.4285714,0.4285714,-2.758983e-17,ok,GGA-PBE+HSE06
2618,vol_3D_ex_0.08_ey_0.02_ez_-0.06/1-GGA-PBE,triaxial,0.1019803902718557,0.0,0.0,0.0,0.08,0.02,-0.06,none,0,11.74900734039997,2,2.4738631227545715,2.5535834995281634,2.6494432437707554,56.743407336478406,59.67444051504562,63.58215214847598,1.5676549740436354,-17.86064078,-8.93032039,0.02834235753940973,0.08092721632232014,0.018172733077624903,-0.059921734960217854,-4.5799787356912305e-17,2.097171297863044e-17,2.4828074378281864e-17,1.0778935163756391,-5.0849717623741e-17,5.0849717623741e-17,-3.6138126487808627e-17,1.018010543243659,3.6138126487808627e-17,-5.494154550592754e-18,5.494154550592754e-18,0.9381665790676857,1.0294567207572463,0.03917821443972719,0.00497921636380219,-0.059921734960217854,0.018172733077624893,0.08092721632232014,72.86174,10.55855,-47.640570000000004,1e-05,6e-06,9e-06,11.92657333333333,104.37823472421802,-47.6405700000013,10.558549999999011,72.8617400000023,True,True,1.0,11.0,2.641997,9.620706,12.262703,9.6856,False,0,43,0.0,0.0,0.0,0.4285714,0.4285714,-2.90749e-17,ok,GGA-PBE+HSE06
2620,vol_3D_ex_0.08_ey_0.02_ez_-0.08/1-GGA-PBE,triaxial,0.11489125293076058,0.0,0.0,0.0,0.08,0.02,-0.08,none,0,11.499028460816993,2,2.4498306659772426,2.5303083272399833,2.6494432437707554,56.397090755382145,59.34510570309672,64.25780354152114,1.5581912601163972,-17.77031647,-8.885158235,0.036256640447328244,0.08092721632232014,0.018172733077624903,-0.07844924906103257,-4.5799787356912305e-17,1.664021185831582e-17,2.915957549859649e-17,1.0778935163756391,-5.0849717623741e-17,5.0849717623741e-17,-3.6138126487808627e-17,1.018010543243659,3.6138126487808627e-17,3.821115997107121e-18,-3.821115997107121e-18,0.9182055880236925,1.0075533862730495,0.020650700338912475,0.006445798386300466,-0.07844924906103257,0.018172733077624913,0.08092721632232014,71.58005,5.5428049999999995,-67.517841,1.3e-05,5e-06,1.4999999999999999e-05,3.201671333333332,120.51348265189613,-67.51784100000198,5.542804999997787,71.5800500000042,True,True,1.0,11.0,2.133338,10.119638,12.252976,10.2325,False,0,43,0.0,0.0,0.0,0.4285714,0.4285714,-6.798964e-18,ok,GGA-PBE+HSE06
2622,vol_3D_ex_0.08_ey_0.02_ez_0.02/1-GGA-PBE,triaxial,0.08485281374238571,0.0,0.0,0.0,0.08,0.02,0.02,none,0,12.748922858731882,2,2.5726950000000004,2.6494432437707554,2.6494432437707554,58.09259019537644,60.95370490231178,60.95370490231178,1.6069325813078625,-17.93297936,-8.96648968,0.022003997608654662,0.08092721632232014,0.018172733077624903,0.018172733077624903,-4.5799787356912305e-17,3.678899377766212e-17,9.010793579250183e-18,1.0778935163756391,-5.0849717623741e-17,5.0849717623741e-17,-3.6138126487808627e-17,1.018010543243659,3.6138126487808627e-17,-3.6138126487808627e-17,3.6138126487808627e-17,1.018010543243659,1.1170700586940332,0.11727268247756995,0.0013127083891029119,0.01817273307762486,0.018172733077624938,0.08092721632232014,71.999785,22.812512,22.812511,-1.1e-05,4.000000000000001e-06,-2.0000000000000003e-06,39.208269333333334,49.18727350000431,22.812507468870447,22.81251553112702,71.99978500000256,True,True,1.0,11.0,4.5262780000000005,7.757041,12.283319,7.8122,False,0,73,0.0,0.0,0.0,0.4285714,0.4285714,-1.839022e-17,ok,GGA-PBE+HSE06
2624,vol_3D_ex_0.08_ey_0.02_ez_0.04/1-GGA-PBE,triaxial,0.09165151389911681,0.0,0.0,0.0,0.08,0.02,0.04,none,0,12.998901738314862,2,2.5980399364352547,2.674060853879358,2.6494432437707554,58.420423441573774,61.263658981949916,60.31591757647631,1.6170947121120103,-17.88563667,-8.942818335,0.02615219915353102,0.08092721632232014,0.018172733077624903,0.03869245299573154,-4.5799787356912305e-17,9.740479570574684e-18,3.605930778633762e-17,1.0778935163756391,-5.0849717623741e-17,5.0849717623741e-17,-3.6138126487808627e-17,1.018010543243659,3.6138126487808627e-17,1.6674864449332953e-17,-1.6674864449332953e-17,1.0379715342876523,1.1389733931782298,0.13779240239567658,0.0010238265510132051,0.018172733077624903,0.03869245299573154,0.08092721632232014,70.611279,24.294847999999998,38.290313,-3e-06,5e-06,-4.000000000000001e-06,44.39881333333333,41.14443865407233,24.294847999998016,38.29031300000126,70.6112790000007,True,True,1.0,11.0,4.261923,7.572632,11.834555,7.7303,False,0,158,0.0,0.0,0.0,0.4285714,-5.746391e-16,0.4285714,ok,GGA-PBE+HSE06
2626,vol_3D_ex_0.08_ey_0.02_ez_0.06/1-GGA-PBE,triaxial,0.1019803902718557,0.0,0.0,0.0,0.08,0.02,0.06,none,0,13.24888061789784,2,2.6236250032397925,2.698925359576011,2.6494432437707554,58.74433929912601,61.569572993376156,59.68608770749784,1.6273888501273293,-17.81478366,-8.90739183,0.03236039234114114,0.08092721632232014,0.018172733077624903,0.05961061407729651,-4.5799787356912305e-17,1.450152000794603e-17,3.129826734896628e-17,1.0778935163756391,-5.0849717623741e-17,5.0849717623741e-17,-3.6138126487808627e-17,1.018010543243659,3.6138126487808627e-17,7.359593901633078e-18,-7.359593901633078e-18,1.0579325253316456,1.1608767276624266,0.15871056347724155,0.001018270113387371,0.01817273307762491,0.059610614077296516,0.08092721632232014,68.868848,25.278242,52.95399999999999,0.00019,0.000173,-0.00026199999999999997,49.033696666666664,38.20583005244711,25.27824199809041,52.953999996768275,68.86884800514134,True,True,1.0,11.0,4.009866000000001,7.398978,11.408844,7.5275,False,0,158,0.0,0.0,0.0,0.4285714,-4.992161e-16,0.4285714,ok,GGA-PBE+HSE06
2628,vol_3D_ex_0.08_ey_0.02_ez_0.08/1-GGA-PBE,triaxial,0.11489125293076058,0.0,0.0,0.0,0.08,0.02,0.08,none,0,13.498859497480817,2,2.6494432437707554,2.7240300000000004,2.6494432437707554,59.06429114394784,61.8714177121043,59.06429114394784,1.6378125062421296,-17.7216091,-8.86080455,0.04052441626405669,0.08092721632232014,0.018172733077624903,0.08092721632232014,-4.5799787356912305e-17,4.5799787356912305e-17,-1.0939850876595447e-33,1.0778935163756391,-5.0849717623741e-17,5.0849717623741e-17,-3.6138126487808627e-17,1.018010543243659,3.6138126487808627e-17,-5.0849717623741e-17,5.0849717623741e-17,1.0778935163756391,1.1827800621466233,0.18002716572226518,0.0013127083891029119,0.018172733077624917,0.08092721632232014,0.08092721632232017,66.81549,25.812718999999998,66.81549,6.3e-05,8.099999999999999e-05,-6.6e-05,53.14789966666666,41.00277100054457,25.81271899974319,66.81542400025289,66.81555600000397,True,True,1.0,11.0,3.7688639999999998,7.235477,11.004341,7.3333,False,0,169,0.0,0.0,0.0,0.4285714,-4.198007e-16,0.4285714,ok,GGA-PBE+HSE06
2630,vol_3D_ex_0.08_ey_0.04_ez_-0.02/1-GGA-PBE,triaxial,0.09165151389911681,0.0,0.0,0.0,0.08,0.04,-0.02,none,0,12.489140885831926,2,2.548596026994569,2.6009766818375173,2.674060853879358,57.76178447615819,59.68027908797386,62.557936435867944,1.5973033078647354,-17.9122109,-8.95610545,0.023823745448430956,0.08092721632232014,0.03869245299573154,-0.021671383268213218,-1.875127314982487e-17,-9.203281537074423e-20,1.884330596519561e-17,1.0778935163756391,-5.0849717623741e-17,5.0849717623741e-17,1.6674864449332953e-17,1.0379715342876523,-1.6674864449332953e-17,-1.7507585392408877e-17,1.7507585392408877e-17,0.9780885611556724,1.0943077699163384,0.09794828604983846,0.002659006766615313,-0.021671383268213208,0.038692452995731534,0.08092721632232014,71.605911,35.245185,-7.535205,-4.000000000000001e-06,8.000000000000001e-06,9e-06,33.105297,68.61333837354657,-7.535205000002523,35.245185000001065,71.60591100000151,True,True,1.0,11.0,3.3648830000000007,8.462036,11.826919,8.5552,False,0,43,0.0,0.0,0.0,0.4285714,0.4285714,5.416404e-17,ok,GGA-PBE+HSE06
2632,vol_3D_ex_0.08_ey_0.04_ez_-0.04/1-GGA-PBE,triaxial,0.09797958971132713,0.0,0.0,0.0,0.08,0.04,-0.04,none,0,12.234260459590459,2,2.5242669935250515,2.5771421856874723,2.674060853879358,57.426978845604914,59.35679695008723,63.21622420430786,1.5876156316194738,-17.88617281,-8.943086405,0.02610522216983459,0.08092721632232014,0.03869245299573154,-0.040995779695944756,-1.875127314982487e-17,-1.5593580761673627e-18,2.031063122599223e-17,1.0778935163756391,-5.0849717623741e-17,5.0849717623741e-17,1.6674864449332953e-17,1.0379715342876523,-1.6674864449332953e-17,-1.480942509829263e-17,1.480942509829263e-17,0.958127570111679,1.0719749582853926,0.07862388962210692,0.0038332011034742566,-0.040995779695944756,0.03869245299573154,0.08092721632232014,71.346293,32.798922,-24.6799,3e-06,1.0000000000000002e-06,1.3e-05,26.488438333333335,83.69810192469615,-24.679900000001766,32.79892199999976,71.34629300000196,True,True,1.0,11.0,2.895606000000001,8.924664,11.82027,9.0637,False,0,43,0.0,0.0,0.0,0.4285714,0.4285714,2.446279e-17,ok,GGA-PBE+HSE06
2634,vol_3D_ex_0.08_ey_0.04_ez_-0.06/1-GGA-PBE,triaxial,0.10770329614269009,0.0,0.0,0.0,0.08,0.04,-0.06,none,0,11.97938003334899,2,2.5002101308515057,2.5535834995281634,2.674060853879358,57.08863820261867,59.029644770566534,63.881717026814805,1.578070056973272,-17.83216118,-8.91608059,0.030837761174426288,0.08092721632232014,0.03869245299573154,-0.059921734960217854,-1.875127314982487e-17,-6.0768012284569964e-18,2.4828074378281864e-17,1.0778935163756391,-5.0849717623741e-17,5.0849717623741e-17,1.6674864449332953e-17,1.0379715342876523,-1.6674864449332953e-17,-5.494154550592754e-18,5.494154550592754e-18,0.9381665790676857,1.049642146654447,0.059697934357833826,0.005224493396142504,-0.059921734960217854,0.03869245299573154,0.08092721632232014,70.49605,29.648044,-42.679257,1.2e-05,-1.0000000000000002e-06,-8.000000000000001e-06,19.154945666666666,99.26844458000272,-42.679257000000575,29.648043999996478,70.49605000000405,True,True,1.0,11.0,2.4114079999999998,9.400441,11.811849,9.5858,False,0,43,0.0,0.0,0.0,0.4285714,0.4285714,2.545283e-17,ok,GGA-PBE+HSE06
2636,vol_3D_ex_0.08_ey_0.04_ez_-0.08/1-GGA-PBE,triaxial,0.12000000000000001,0.0,0.0,0.0,0.08,0.04,-0.08,none,0,11.724499607107523,2,2.4764333708480835,2.5303083272399833,2.674060853879358,56.74687189870769,58.698918574684996,64.55420952660732,1.5686691780534865,-17.74877003,-8.874385015,0.038144555470631544,0.08092721632232014,0.03869245299573154,-0.07844924906103257,-1.875127314982487e-17,-1.0408302348771619e-17,2.915957549859649e-17,1.0778935163756391,-5.0849717623741e-17,5.0849717623741e-17,1.6674864449332953e-17,1.0379715342876523,-1.6674864449332953e-17,3.821115997107121e-18,-3.821115997107121e-18,0.9182055880236925,1.0273093350235014,0.041170420257019114,0.006817801885349945,-0.07844924906103254,0.03869245299573151,0.08092721632232014,68.982602,25.707317999999997,-61.574261,1e-05,-0.0,1.2e-05,11.038553,115.18662837850609,-61.57426100000107,25.707317999997695,68.98260200000347,True,True,1.0,11.0,1.9110359999999993,9.890544,11.80158,9.9669,False,0,43,0.0,0.0,0.0,0.4285714,0.4285714,2.545283e-17,ok,GGA-PBE+HSE06
2638,vol_3D_ex_0.08_ey_0.04_ez_0.02/1-GGA-PBE,triaxial,0.09165151389911681,0.0,0.0,0.0,0.08,0.04,0.02,none,0,12.998901738314862,2,2.5980399364352547,2.6494432437707554,2.674060853879358,58.420423441573774,60.31591757647631,61.263658981949916,1.6170947121120103,-17.88563667,-8.942818335,0.02615219915353102,0.08092721632232014,0.03869245299573154,0.018172733077624903,-1.875127314982487e-17,9.740479570574684e-18,9.010793579250183e-18,1.0778935163756391,-5.0849717623741e-17,5.0849717623741e-17,1.6674864449332953e-17,1.0379715342876523,-1.6674864449332953e-17,-3.6138126487808627e-17,3.6138126487808627e-17,1.018010543243659,1.1389733931782298,0.13779240239567658,0.0010238265510132051,0.018172733077624903,0.038692452995731555,0.08092721632232014,70.611279,38.290313,24.294847999999998,-6.999999999999999e-06,4.000000000000001e-06,-6e-06,44.39881333333333,41.144438654074186,24.29484799999808,38.29031299999961,70.61127900000231,True,True,1.0,11.0,4.261923,7.572632,11.834555,7.7303,False,0,43,0.0,0.0,0.0,0.4285714,0.4285714,5.357192e-18,ok,GGA-PBE+HSE06
2640,vol_3D_ex_0.08_ey_0.04_ez_0.04/1-GGA-PBE,triaxial,0.09797958971132713,0.0,0.0,0.0,0.08,0.04,0.04,none,0,13.25378216455633,2,2.6231400000000002,2.674060853879358,2.674060853879358,58.74410532868839,60.62794733565582,60.62794733565582,1.627193379722429,-17.83560749,-8.917803745,0.030535792940975102,0.08092721632232014,0.03869245299573154,0.03869245299573154,-1.875127314982487e-17,-1.7308034636512756e-17,3.605930778633762e-17,1.0778935163756391,-5.0849717623741e-17,5.0849717623741e-17,1.6674864449332953e-17,1.0379715342876523,-1.6674864449332953e-17,1.6674864449332953e-17,-1.6674864449332953e-17,1.0379715342876523,1.1613062048091753,0.15831212231378322,0.0005945917444176511,0.038692452995731534,0.038692452995731555,0.08092721632232014,69.472587,39.02041,39.02041,-6e-06,-1.6000000000000003e-05,2.0000000000000003e-06,49.171135666666665,30.452177000014586,39.020393999999726,39.020425999998956,69.47258700000128,True,True,1.0,11.0,4.690753999999999,7.144751,11.835505,7.2757,False,0,73,0.0,0.0,0.0,0.4285714,0.4285714,2.545283e-17,ok,GGA-PBE+HSE06
2642,vol_3D_ex_0.08_ey_0.04_ez_0.06/1-GGA-PBE,triaxial,0.10770329614269009,0.0,0.0,0.0,0.08,0.04,0.06,none,0,13.508662590797798,2,2.648482604419463,2.698925359576011,2.674060853879358,59.06394747955169,60.936051996403364,60.00000052404494,1.6374240307845205,-17.76272945,-8.881364725,0.03692142075628445,0.08092721632232014,0.03869245299573154,0.05961061407729651,-1.875127314982487e-17,-1.2546994199141408e-17,3.129826734896628e-17,1.0778935163756391,-5.0849717623741e-17,5.0849717623741e-17,1.6674864449332953e-17,1.0379715342876523,-1.6674864449332953e-17,7.359593901633078e-18,-7.359593901633078e-18,1.0579325253316456,1.1836390164401211,0.1792302833953482,0.00044595703792663316,0.03869245299573152,0.05961061407729652,0.08092721632232014,67.97328,39.296568,52.970583999999995,7.1e-05,8.8e-05,-5.599999999999999e-05,53.41347733333333,24.84364518406208,39.296567999257896,52.97058400035729,67.97328000038479,True,True,1.0,11.0,4.430725,6.97934,11.410065,7.0634,False,0,158,0.0,0.0,0.0,0.4285714,-4.210028e-16,0.4285714,ok,GGA-PBE+HSE06
2644,vol_3D_ex_0.08_ey_0.04_ez_0.08/1-GGA-PBE,triaxial,0.12000000000000001,0.0,0.0,0.0,0.08,0.04,0.08,none,0,13.763543017039266,2,2.674060853879358,2.7240300000000004,2.674060853879358,59.37990231436596,61.24019537126812,59.37990231436596,1.6477842069503523,-17.66821823,-8.834109115,0.04520256381790882,0.08092721632232014,0.03869245299573154,0.08092721632232014,-1.875127314982487e-17,1.875127314982487e-17,-1.0939850876595447e-33,1.0778935163756391,-5.0849717623741e-17,5.0849717623741e-17,1.6674864449332953e-17,1.0379715342876523,-1.6674864449332953e-17,-5.0849717623741e-17,5.0849717623741e-17,1.0778935163756391,1.205971828071067,0.20054688564037182,0.000594591744417651,0.03869245299573154,0.08092721632232014,0.08092721632232014,66.16213400000001,39.167388,66.162133,-6.6e-05,-5.599999999999999e-05,0.00018899999999999999,57.163885,26.9947455024012,39.16738799972248,66.16194449934045,66.16232250093714,True,True,1.0,11.0,4.182072,6.823573,11.005645,6.8745,False,0,169,0.0,0.0,0.0,0.4285714,-3.663384e-16,0.4285714,ok,GGA-PBE+HSE06
