id,folder,strain_type,strain_magnitude,shear_g1,shear_g2,shear_g3,triaxial_ex,triaxial_ey,triaxial_ez,shear_planes,n_shear_planes,volume_A3,n_atoms,a_lat_x_A,a_lat_y_A,a_lat_z_A,alpha_deg,beta_deg,gamma_deg,bond_nn_A,E_total_cell_eV,E_per_atom_eV,strain_energy_density_eV_A3,E_xx,E_yy,E_zz,E_xy,E_yz,E_zx,F_xx,F_xy,F_xz,F_yx,F_yy,F_yz,F_zx,F_zy,F_zz,J_detF,volumetric_strain,deviatoric_strain_J2,E_principal_1,E_principal_2,E_principal_3,sigma_xx_GPa,sigma_yy_GPa,sigma_zz_GPa,sigma_xy_GPa,sigma_yz_GPa,sigma_zx_GPa,hydrostatic_stress_GPa,von_mises_stress_GPa,sigma_principal_1_GPa,sigma_principal_2_GPa,sigma_principal_3_GPa,Eg_eV,VBM_eV,CBM_eV,E_fermi_eV,is_direct_bandgap,functional
566,uniax_z_eps0.085/1-GGA-PBE,uniaxial_z,0.085,0.085,0,0,0,0,0,none,0,12.3105975103273,2,2.63162976059528,2.63162976059528,2.52225,61.3656430802387,61.3656430802387,57.2687138395225,1.58952412124673,-17.94679209,-8.973396045,0.0207937159807001,0.0421850388191712,0.0421850388191714,-0.000149334798281608,0.0441335844961947,-0.0229663976874682,-0.0229663976874682,1.04046665816815,0.0424171059684857,-0.0424171059684857,0.0424171059684857,1.04046665816815,-0.0424171059684857,-2.68228559401088E-17,2.68228559401088E-17,0.998049552199666,1.07866366718198,0.084220742840061,0.00360008385582135,-0.0109901908365718,-0.00194854567702339,0.0971594793536562,3.674121,3.674121,78.413645,0.000005,0.00001,0.000018,28.5872956666667,74.739524000009,3.67411599999957,3.67412599999476,78.4136450000057,4.278192,8.375777,12.653969,8.4499,False,GGA-PBE+HSE06
568,uniax_z_eps0.090/1-GGA-PBE,uniaxial_z,0.09,0.09,0,0,0,0,0,none,0,12.3673283744302,2,2.63819392494717,2.63819392494717,2.52225,61.4434510095325,61.4434510095325,57.113097980935,1.59224210760158,-17.91840185,-8.959200925,0.0232812898263647,0.0448931936020527,0.0448931936020527,6.85627129847211E-05,0.046841739279076,-0.024429423834542,-0.024429423834542,1.04296178204865,0.044912229848985,-0.044912229848985,0.044912229848985,1.04296178204865,-0.044912229848985,-2.68228559401088E-17,2.68228559401088E-17,0.998049552199666,1.08363446749158,0.0898549499170901,0.00405749121457804,-0.0114940216700929,-0.0019485456770233,0.103297517264206,3.727709,3.727709,82.564334,0.000001,0.000009,0.000007,30.006584,78.8366250000025,3.72770799999997,3.72770999999838,82.5643340000017,4.21196,8.341687,12.553647,8.3873,False,GGA-PBE+HSE06
570,uniax_z_eps0.095/1-GGA-PBE,uniaxial_z,0.095,0.095,0,0,0,0,0,none,0,12.4240592385331,2,2.6447718650258,2.6447718650258,2.52225,61.5209775672383,61.5209775672383,56.9580448655234,1.59496792673725,-17.88856847,-8.944284235,0.025895312667164,0.0476137996712919,0.0476137996712919,0.000298911510609123,0.0495623453483152,-0.0259049012679738,-0.0259049012679738,1.04545690592915,0.0474073537294841,-0.0474073537294841,0.0474073537294841,1.04545690592915,-0.0474073537294841,-2.68228559401088E-17,2.68228559401088E-17,0.998049552199666,1.08860526780117,0.0955265108531929,0.00454478677638524,-0.0119948964559268,-0.00194854567702331,0.109469952986143,3.756365,3.756367,86.650699,0.000004,0.00001,0.000005,31.3878103333333,82.8943330000026,3.75636187689431,3.75637012310418,86.6506990000015,4.146336,8.308149,12.454485,8.3612,False,GGA-PBE+HSE06
572,uniax_z_eps0.100/1-GGA-PBE,uniaxial_z,0.1,0.1,0,0,0,0,0,none,0,12.480790102636,2,2.65136347829989,2.65136347829989,2.52225,61.5982227751767,61.5982227751767,56.8035544496465,1.59770153856348,-17.85727558,-8.92863779,0.0286372188546164,0.0503468570268891,0.0503468570268891,0.000541711594591487,0.0522954027039125,-0.0273928299877637,-0.0273928299877637,1.04795202980965,0.0499024776099833,-0.0499024776099833,0.0499024776099833,1.04795202980965,-0.0499024776099833,-2.68228559401088E-17,2.68228559401088E-17,0.998049552199666,1.09357606811077,0.10123542564837,0.00506239425061888,-0.0124928389988853,-0.00194854567702341,0.115676810324278,3.757653,3.757651,90.67584,0.000002,0.000002,-0.000003,32.7303813333333,86.9181880000003,3.7576497639319,3.75765423606795,90.6758400000003,4.081334,8.275126,12.35646,8.4084,False,GGA-PBE+HSE06
1654,vol_3D_ex_-0.02_ey_-0.02_ez_-0.02/1-GGA-PBE,triaxial,0.0346410161513775,0,0,0,-0.02,-0.02,-0.02,none,0,10.6789270893456,2,2.471805,2.471805,2.471805,60,60,60,1.51366524841504,-18.11323996,-9.05661998,0.00620943039246289,-0.0216713832682132,-0.0216713832682132,-0.0216713832682132,-1.71239690057713E-17,1.71239690057713E-17,-1.84370610991908E-34,0.978088561155672,-1.75075853924089E-17,1.75075853924089E-17,-1.75075853924089E-17,0.978088561155672,1.75075853924089E-17,-1.75075853924089E-17,1.75075853924089E-17,0.978088561155672,0.935695496997553,-0.0650141498046397,5.8646062902123E-34,-0.0216713832682132,-0.0216713832682132,-0.0216713832682132,-32.092068,-32.092068,-32.092068,0.000002,-0.000001,0.000004,-32.092068,7.93725393319377E-06,-32.092072924344,-32.092067215066,-32.09206386059,5.662824,9.931334,15.594158,10.0929,False,GGA-PBE+HSE06
1656,vol_3D_ex_-0.02_ey_-0.02_ez_-0.04/1-GGA-PBE,triaxial,0.0489897948556636,0,0,0,-0.02,-0.02,-0.04,none,0,10.4609898018079,2,2.4467125094323,2.4467125094323,2.471805,59.660163814507,59.660163814507,60.679672370986,1.50343873194296,-18.0517522,-9.0258761,0.0115970334421204,-0.031333581482079,-0.031333581482079,-0.0215717729773486,-0.0096621982138658,0.00478129396150061,0.0047812939615006,0.968108065633676,-0.00998049552199672,0.00998049552199672,-0.00998049552199672,0.968108065633676,0.00998049552199672,-1.75075853924089E-17,1.75075853924089E-17,0.978088561155672,0.916599670528215,-0.0842389359415067,0.000170843919977605,-0.0431178184670256,-0.0216713832682132,-0.0194497342062679,-37.02609,-37.026089,-57.40463,0.000002,0.000005,0.000009,-43.8189363333333,20.3785405000081,-57.4046300000052,-37.026091561552,-37.0260874384428,5.122752,10.468917,15.591669,10.6318,False,GGA-PBE+HSE06
1658,vol_3D_ex_-0.02_ey_-0.02_ez_-0.06/1-GGA-PBE,triaxial,0.066332495807108,0,0,0,-0.02,-0.02,-0.06,none,0,10.2430525142703,2,2.42188541174536,2.42188541174536,2.471805,59.3157899196394,59.3157899196394,61.3684201607212,1.49335519273192,-17.95500706,-8.97750353,0.0200739142278821,-0.0407965591142156,-0.0407965591142156,-0.0212729421047548,-0.0191251758460023,0.00936336734127199,0.00936336734127197,0.958127570111679,-0.0199609910439934,0.0199609910439934,-0.0199609910439934,0.958127570111679,0.0199609910439934,-1.75075853924089E-17,1.75075853924089E-17,0.978088561155672,0.897503844058877,-0.102866060333186,0.000668174854119744,-0.0640233410346488,-0.0216713832682133,-0.0171713360303239,-42.951245,-42.951244,-84.024499,0.00001,-0.000011,0.000027,-56.6423293333333,41.0732545000347,-84.0244990000207,-42.9512545124743,-42.951234487505,4.567948,11.019831,15.587779,11.2078,False,GGA-PBE+HSE06
1660,vol_3D_ex_-0.02_ey_-0.02_ez_-0.08/1-GGA-PBE,triaxial,0.0848528137423857,0,0,0,-0.02,-0.02,-0.08,none,0,10.0251152267326,2,2.39733195228831,2.39733195228831,2.471805,58.9669462964305,58.9669462964305,62.066107407139,1.48341754645102,-17.82104667,-8.910523335,0.0318116227685296,-0.0500603161646229,-0.0500603161646229,-0.0207748906504319,-0.0283889328964097,0.0137462201393142,0.0137462201393142,0.948147074589683,-0.02994148656599,0.02994148656599,-0.02994148656599,0.948147074589683,0.02994148656599,-1.75075853924089E-17,1.75075853924089E-17,0.978088561155672,0.87840801758954,-0.120895522979678,0.0014697273630829,-0.084389936966232,-0.0216713832682132,-0.0148342027452325,-49.992116,-49.992116,-112.007851,0.000519,0.000024,0.000019,-70.6640276666667,62.0157350065378,-112.007851000015,-49.9926349999998,-49.9915969999851,3.997829,11.584736,15.582565,11.6377,False,GGA-PBE+HSE06
1662,vol_3D_ex_-0.02_ey_-0.02_ez_0.02/1-GGA-PBE,triaxial,0.0346410161513775,0,0,0,-0.02,-0.02,0.02,none,0,11.1148016644209,2,2.52275439956509,2.52275439956509,2.471805,60.6658575447726,60.6658575447726,58.6682849104548,1.53453573920074,-18.13704494,-9.06852247,0.00412362042239697,-0.00174932509529419,-0.00174932509529419,-0.0212729421047548,0.019922058172919,-0.0101602496681887,-0.0101602496681887,0.998049552199666,0.0199609910439933,-0.0199609910439933,0.0199609910439933,0.998049552199666,-0.0199609910439933,-1.75075853924089E-17,1.75075853924089E-17,0.978088561155672,0.973887149936229,-0.0247715922953432,0.00073040695552906,-0.025951982910285,-0.0216713832682132,0.0228517738831549,-24.814173,-24.814173,14.740277,0.000002,0.000003,0.000002,-11.6293563333333,39.5544500000006,-24.814175,-24.8141710000003,14.7402770000003,5.015093,9.570134,14.585227,9.6849,False,GGA-PBE+HSE06
1664,vol_3D_ex_-0.02_ey_-0.02_ez_0.04/1-GGA-PBE,triaxial,0.0489897948556636,0,0,0,-0.02,-0.02,0.04,none,0,11.3327389519586,2,2.54859602699457,2.54859602699457,2.471805,60.9918096302936,60.9918096302936,58.0163807394129,1.54517407496898,-18.10279597,-9.051397985,0.0071245405277907,0.00851053486375919,0.00851053486375919,-0.0207748906504319,0.0301819181319724,-0.0155392053748769,-0.0155392053748769,1.00803004772166,0.02994148656599,-0.02994148656599,0.02994148656599,1.00803004772166,-0.02994148656599,-1.75075853924089E-17,1.75075853924089E-17,0.978088561155672,0.992982976405566,-0.00375382092291349,0.00167976070533936,-0.0280145206470136,-0.0216713832682132,0.0459320829923133,-22.285532,-22.285532,36.320788,0.000002,0.00001,0.000014,-2.750092,58.6063200000077,-22.2855340000001,-22.2855300000049,36.320788000005,4.713215,9.406203,14.119418,9.5805,False,GGA-PBE+HSE06
1666,vol_3D_ex_-0.02_ey_-0.02_ez_0.06/1-GGA-PBE,triaxial,0.066332495807108,0,0,0,-0.02,-0.02,0.06,none,0,11.5506762394963,2,2.57467247531118,2.57467247531118,2.471805,61.3130832678852,61.3130832678852,57.3738334642296,1.55594411324262,-18.04002935,-9.020014675,0.0126241982373686,0.0189696154045417,0.0189696154045417,-0.0200776186143797,0.0406409986727549,-0.0211173816632942,-0.0211173816632942,1.01801054324366,0.0399219820879866,-0.0399219820879866,0.0399219820879866,1.01801054324366,-0.0399219820879866,-1.75075853924089E-17,1.75075853924089E-17,0.978088561155672,1.0120788028749,0.0178616121947037,0.00305180721792147,-0.0300274900984709,-0.0216713832682132,0.0695604855613878,-20.379648,-20.379648,56.727935,0.000011,0.00002,0.000017,5.32287966666667,77.1075830000158,-20.3796590000001,-20.3796370000089,56.727935000009,4.424204,9.252429,13.676633,9.3439,False,GGA-PBE+HSE06
1668,vol_3D_ex_-0.02_ey_-0.02_ez_0.08/1-GGA-PBE,triaxial,0.0848528137423857,0,0,0,-0.02,-0.02,0.08,none,0,11.7686135270339,2,2.60097668183752,2.60097668183752,2.471805,61.6296705881054,61.6296705881054,56.7406588237891,1.56684313816628,-17.95020603,-8.975103015,0.0204945840306118,0.0296279165270533,0.0296279165270533,-0.0191811259965983,0.0512992997952666,-0.0268947785334407,-0.0268947785334408,1.02799103876566,0.0499024776099833,-0.0499024776099833,0.0499024776099833,1.02799103876566,-0.0499024776099833,-1.75075853924089E-17,1.75075853924089E-17,0.978088561155672,1.03117462934424,0.0400747070575083,0.0048723839282355,-0.0319925119824161,-0.0216713832682133,0.0937386023081378,-19.045073,-19.045073,75.96071,0.000012,0.000007,0.000044,12.6235213333333,95.0057830000336,-19.0450850000072,-19.0450610000137,75.960710000021,4.146845,9.108187,13.255032,9.2311,False,GGA-PBE+HSE06
1670,vol_3D_ex_-0.02_ey_-0.04_ez_-0.02/1-GGA-PBE,triaxial,0.0489897948556636,0,0,0,-0.02,-0.04,-0.02,none,0,10.4609898018079,2,2.4467125094323,2.471805,2.4467125094323,59.660163814507,60.679672370986,59.660163814507,1.50343873194296,-18.0517522,-9.0258761,0.0115970334421204,-0.031333581482079,-0.0215717729773486,-0.031333581482079,0.00478129396150058,0.00478129396150061,-0.00966219821386579,0.968108065633676,0.00998049552199668,-0.00998049552199668,-1.75075853924089E-17,0.978088561155672,1.75075853924089E-17,-0.00998049552199672,0.00998049552199672,0.968108065633676,0.916599670528215,-0.0842389359415067,0.000170843919977604,-0.0431178184670256,-0.0216713832682133,-0.0194497342062679,-37.02609,-57.40463,-37.026089,0.000007,0.000009,0.000002,-43.8189363333333,20.3785405000099,-57.4046300000064,-37.0260915615528,-37.0260874384408,5.122752,10.468917,15.591669,10.6318,False,GGA-PBE+HSE06
1672,vol_3D_ex_-0.02_ey_-0.04_ez_-0.04/1-GGA-PBE,triaxial,0.06,0,0,0,-0.02,-0.04,-0.04,none,0,10.2475002140159,2,2.42136,2.4467125094323,2.4467125094323,59.3156401778193,60.3421799110904,60.3421799110904,1.49314217580012,-17.98409676,-8.99204838,0.0175250531792178,-0.0408961694050802,-0.031333581482079,-0.031333581482079,-0.00488090425236521,0.0096621982138658,-0.00488090425236519,0.958127570111679,-1.48094250982926E-17,1.48094250982926E-17,-0.00998049552199672,0.968108065633676,0.00998049552199672,-0.00998049552199672,0.00998049552199672,0.968108065633676,0.897893554803149,-0.103563332369238,0.000171485556227254,-0.0431178184670255,-0.0409957796959448,-0.0194497342062679,-41.891956,-63.624869,-63.624869,0.000007,0.000043,-0.000011,-56.3805646666667,21.7329130001394,-63.6249120000075,-63.6248260000004,-41.8919559999922,5.461638,10.678968,16.140606,10.8436,False,GGA-PBE+HSE06
1674,vol_3D_ex_-0.02_ey_-0.04_ez_-0.06/1-GGA-PBE,triaxial,0.0748331477354788,0,0,0,-0.02,-0.04,-0.06,none,0,10.0340106262239,2,2.39627024632292,2.42188541174536,2.4467125094323,58.9664822257329,60.0000007789455,61.0335169953216,1.48298862709943,-17.88012164,-8.94006082,0.0266354301648243,-0.0502595367463522,-0.0408961694050802,-0.0311343609003499,-0.0143438818845017,0.0143438818845018,-0.000298830872593819,0.948147074589682,-0.00998049552199665,0.00998049552199665,-0.0199609910439934,0.958127570111679,0.0199609910439934,-0.00998049552199672,0.00998049552199672,0.968108065633676,0.879187439078084,-0.122290067051782,0.000503039512322013,-0.0630839744265489,-0.040977667032971,-0.0182284255922624,-47.763214,-70.940006,-91.613533,0.000111,-0.000481,-0.000014,-70.1055843333333,37.9961108792467,-91.6135330111956,-70.9400059893404,-47.7632139994639,4.896559,11.241364,16.137923,11.4311,False,GGA-PBE+HSE06
1676,vol_3D_ex_-0.02_ey_-0.04_ez_-0.08/1-GGA-PBE,triaxial,0.0916515138991168,0,0,0,-0.02,-0.04,-0.08,none,0,9.82052103843194,2,2.37145158821554,2.39733195228831,2.4467125094323,58.6127567950584,59.6531935045195,61.7340497004221,1.47298104317932,-17.73782751,-8.868913755,0.0391033471736134,-0.0594236835058949,-0.050259536746352,-0.0307359197368915,-0.0236076389349091,0.0188263449734086,0.00408402192544837,0.938166579067686,-0.0199609910439933,0.0199609910439933,-0.02994148656599,0.948147074589683,0.02994148656599,-0.00998049552199672,0.00998049552199672,0.968108065633676,0.860481323353018,-0.140419139989138,0.00114312128239781,-0.0834644130099007,-0.0401076147372275,-0.0168471122420103,-54.773355,-79.469358,-121.037181,-0.000089,0.000021,0.000002,-85.093298,58.0028926405564,-121.037181000011,-79.4693580003101,-54.7733549996792,4.316218,11.817742,16.13396,11.8846,False,GGA-PBE+HSE06
1678,vol_3D_ex_-0.02_ey_-0.04_ez_0.02/1-GGA-PBE,triaxial,0.0489897948556636,0,0,0,-0.02,-0.04,0.02,none,0,10.8879689773919,2,2.49817371419853,2.52275439956509,2.4467125094323,60.3351116617322,61.3404323263109,58.3244560119569,1.52444923540643,-18.08516167,-9.042580835,0.00866967094819566,-0.0116107438908892,-0.00145049422270038,-0.0307359197368915,0.0247033521344196,-0.00557817628841728,-0.0198224478820545,0.988069056677669,0.02994148656599,-0.02994148656599,0.0199609910439933,0.998049552199666,-0.0199609910439933,-0.00998049552199672,0.00998049552199672,0.968108065633676,0.954011901978346,-0.0437971578504811,0.00125540762608651,-0.0454186876678755,-0.022492028863223,0.0241135586806174,-29.90638,-47.788592,12.179938,0.000005,0.000011,0.000006,-21.8383446666667,53.325679832385,-47.7885920000034,-29.9063799999995,12.1799380000029,4.493878,10.087453,14.581331,10.2259,False,GGA-PBE+HSE06
1680,vol_3D_ex_-0.02_ey_-0.04_ez_0.04/1-GGA-PBE,triaxial,0.06,0,0,0,-0.02,-0.04,0.04,none,0,11.1014585651839,2,2.52426699352505,2.54859602699457,2.4467125094323,60.6654694680263,61.6636483151419,57.6708822168318,1.53515747023005,-18.05430381,-9.027151905,0.0113734594850021,-0.00145049422270038,0.00890897602721752,-0.0301382579917039,0.034963212093473,-0.01105674228597,-0.0252014035887427,0.998049552199666,0.0399219820879867,-0.0399219820879867,0.02994148656599,1.00803004772166,-0.02994148656599,-0.00998049552199672,0.00998049552199672,0.968108065633676,0.972718017703412,-0.0226797761871868,0.00238895397578981,-0.0466712054360619,-0.0232418336159663,0.0472332628648415,-27.477322,-44.210124,34.836876,0.000006,0.000005,0.000007,-12.2835233333333,72.1507939809226,-44.2101240000025,-27.4773219999987,34.8368760000011,4.200764,9.914433,14.115197,9.9624,False,GGA-PBE+HSE06
1682,vol_3D_ex_-0.02_ey_-0.04_ez_0.06/1-GGA-PBE,triaxial,0.0748331477354788,0,0,0,-0.02,-0.04,0.06,none,0,11.3149481529759,2,2.55059218631919,2.57467247531118,2.4467125094323,60.9910579241746,61.9820723856679,57.0268696901575,1.54599728977164,-17.99415144,-8.99707572,0.0166440546742905,0.00890897602721752,0.0194676668588646,-0.0293413756647871,0.0454222926342555,-0.016734528865252,-0.03077957987716,1.00803004772166,0.0499024776099833,-0.0499024776099833,0.0399219820879866,1.01801054324366,-0.0399219820879866,-0.00998049552199672,0.00998049552199672,0.968108065633676,0.991424133428478,-0.000964732778705013,0.00395009466002769,-0.0479715400541813,-0.0239012951600253,0.0709081024355016,-25.676448,-41.320032,56.249714,0.00001,0.000011,0.000012,-3.58225533333333,90.7647317930318,-41.3200320000076,-25.6764479999954,56.249714000003,3.920134,9.75216,13.672294,9.8633,False,GGA-PBE+HSE06
1684,vol_3D_ex_-0.02_ey_-0.04_ez_0.08/1-GGA-PBE,triaxial,0.0916515138991168,0,0,0,-0.02,-0.04,0.08,none,0,11.5284377407679,2,2.57714218568747,2.60097668183752,2.4467125094323,61.3118707799999,62.2957048579443,56.3924243620558,1.55696594569876,-17.9061564,-8.9530782,0.0243542452204857,0.0194676668588646,0.0302255782722409,-0.0283452727561412,0.0560805937567672,-0.0226115360262631,-0.0365569767473065,1.01801054324366,0.05988297313198,-0.05988297313198,0.0499024776099833,1.02799103876566,-0.0499024776099833,-0.00998049552199672,0.00998049552199672,0.968108065633676,1.01013024915354,0.0213479723749643,0.00596478618028086,-0.049308777453624,-0.0244794032306161,0.0951361530592044,-24.453117,-39.060297,76.430501,0.000004,0.00002,0.000017,4.30569566666667,108.924282212469,-39.0602970000046,-24.4531170000018,76.4305010000063,3.650841,9.599952,13.250793,9.7484,False,GGA-PBE+HSE06
1686,vol_3D_ex_-0.02_ey_-0.06_ez_-0.02/1-GGA-PBE,triaxial,0.066332495807108,0,0,0,-0.02,-0.06,-0.02,none,0,10.2430525142703,2,2.42188541174536,2.471805,2.42188541174536,59.3157899196394,61.3684201607212,59.3157899196394,1.49335519273192,-17.95500706,-8.97750353,0.0200739142278821,-0.0407965591142156,-0.0212729421047548,-0.0407965591142156,0.00936336734127196,0.00936336734127199,-0.0191251758460023,0.958127570111679,0.0199609910439933,-0.0199609910439933,-1.75075853924089E-17,0.978088561155672,1.75075853924089E-17,-0.0199609910439934,0.0199609910439934,0.958127570111679,0.897503844058877,-0.102866060333186,0.000668174854119743,-0.0640233410346488,-0.0216713832682133,-0.0171713360303239,-42.951264,-84.024518,-42.951263,0.000018,0.000017,0.000004,-56.6423483333333,41.073254500023,-84.0245180000149,-42.9512675311288,-42.9512594688563,4.567948,11.019831,15.587779,11.2078,False,GGA-PBE+HSE06
1688,vol_3D_ex_-0.02_ey_-0.06_ez_-0.04/1-GGA-PBE,triaxial,0.0748331477354788,0,0,0,-0.02,-0.06,-0.04,none,0,10.0340106262239,2,2.39627024632292,2.4467125094323,2.42188541174536,58.9664822257329,61.0335169953216,60.0000007789455,1.48298862709943,-17.88012164,-8.94006082,0.0266354301648243,-0.0502595367463522,-0.0311343609003499,-0.0408961694050802,-0.000298830872593829,0.0143438818845018,-0.0143438818845017,0.948147074589682,0.00998049552199663,-0.00998049552199663,-0.00998049552199672,0.968108065633676,0.00998049552199672,-0.0199609910439934,0.0199609910439934,0.958127570111679,0.879187439078084,-0.122290067051782,0.000503039512322013,-0.0630839744265489,-0.040977667032971,-0.0182284255922624,-47.763214,-91.613534,-70.940007,-0.000016,-0.000484,0.00011,-70.105585,37.9961117613806,-91.613534011337,-70.9400069891909,-47.7632139994721,4.896559,11.241364,16.137923,11.4311,False,GGA-PBE+HSE06
1690,vol_3D_ex_-0.02_ey_-0.06_ez_-0.06/1-GGA-PBE,triaxial,0.0871779788708135,0,0,0,-0.02,-0.06,-0.06,none,0,9.82496873817761,2,2.370915,2.42188541174536,2.42188541174536,58.6124401671432,60.6937799164284,60.6937799164284,1.47276507938618,-17.76778492,-8.88389246,0.0364784567323964,-0.0595232937967595,-0.0407965591142156,-0.0407965591142156,-0.00976180850473036,0.0191251758460023,-0.00976180850473036,0.938166579067686,-5.49415455059275E-18,5.49415455059275E-18,-0.0199609910439934,0.958127570111679,0.0199609910439934,-0.0199609910439934,0.0199609910439934,0.958127570111679,0.86087103409729,-0.141116412025191,0.000673255025663361,-0.0640233410346488,-0.0599217349602179,-0.017171336030324,-53.604208,-100.394226,-100.394225,-0.000086,0.000043,-0.000085,-84.797553,46.790017500528,-100.394268502907,-100.394182497406,-53.6042079996875,5.243194,11.477828,16.721022,11.5538,False,GGA-PBE+HSE06
